 x, y, z, pressure, velmag, vx, vy, vz
  0.0645,   0.4194,   0.0000, ********, ********, ********, ********,  0.00000
  0.0645,   0.4516,   0.0000, ********, ********, ********, ********,  0.00000
  0.0645,   0.4839,   0.0000, ********, ********, ********, ********,  0.00000
  0.0645,   0.5161,   0.0000, ********, ********, ********, ********,  0.00000
  0.0645,   0.5484,   0.0000, ********, ********, ********, ********,  0.00000
  0.0645,   0.5806,   0.0000, ********, ********, ********, ********,  0.00000
  0.0645,   0.6129,   0.0000, ********, ********, ********, ********,  0.00000
  0.0645,   0.6452,   0.0000, ********, ********, ********, ********,  0.00000
  0.0645,   0.6774,   0.0000, ********, ********, ********, ********,  0.00000
  0.0645,   0.7097,   0.0000, ********, ********, ********, ********,  0.00000
  0.0645,   0.7419,   0.0000, ********, ********, ********, ********,  0.00000
  0.0645,   0.7742,   0.0000, ********, ********, ********, ********,  0.00000
  0.0645,   0.8065,   0.0000, ********, ********, ********, ********,  0.00000
  0.0645,   0.8387,   0.0000, ********, ********, ********, ********,  0.00000
  0.0645,   0.8710,   0.0000, ********, ********, ********, ********,  0.00000
  0.0645,   0.9032,   0.0000, ********, ********, ********, ********,  0.00000
  0.0645,   0.9355,   0.0000, ********, ********, ********, ********,  0.00000
  0.0645,   0.9677,   0.0000, ********, ********, ********, ********,  0.00000
  0.0645,   1.0000,   0.0000, ********,  0.00000,  0.00000,  0.00000,  0.00000
  0.0968,   0.0000,   0.0000, ********,  0.00000,  0.00000,  0.00000,  0.00000
  0.0968,   0.0323,   0.0000, ********, ********, ********, ********,  0.00000
  0.0968,   0.0645,   0.0000, ********, ********, ********, ********,  0.00000
  0.0968,   0.0968,   0.0000, ********, ********, ********, ********,  0.00000
  0.0968,   0.1290,   0.0000, ********, ********, ********, ********,  0.00000
  0.0968,   0.1613,   0.0000, ********, ********, ********, ********,  0.00000
  0.0968,   0.1935,   0.0000, ********, ********, ********, ********,  0.00000
  0.0968,   0.2258,   0.0000, ********, ********, ********, ********,  0.00000
  0.0968,   0.2581,   0.0000, ********, ********, ********, ********,  0.00000
  0.0968,   0.2903,   0.0000, ********, ********, ********, ********,  0.00000
  0.0968,   0.3226,   0.0000, ********, ********, ********, ********,  0.00000
  0.0968,   0.3548,   0.0000, ********, ********, ********, ********,  0.00000
  0.0968,   0.3871,   0.0000, ********, ********, ********, ********,  0.00000
  0.0968,   0.4194,   0.0000, ********, ********, ********, ********,  0.00000
  0.0968,   0.4516,   0.0000, ********, ********, ********, ********,  0.00000
  0.0968,   0.4839,   0.0000, ********, ********, ********, ********,  0.00000
  0.0968,   0.5161,   0.0000, ********, ********, ********, ********,  0.00000
  0.0968,   0.5484,   0.0000, ********, ********, ********, ********,  0.00000
  0.0968,   0.5806,   0.0000, ********, ********, ********, ********,  0.00000
  0.0968,   0.6129,   0.0000, ********, ********, ********, ********,  0.00000
  0.0968,   0.6452,   0.0000, ********, ********, ********, ********,  0.00000
  0.0968,   0.6774,   0.0000, ********, ********, ********, ********,  0.00000
  0.0968,   0.7097,   0.0000, ********, ********, ********, ********,  0.00000
  0.0968,   0.7419,   0.0000, ********, ********, ********, ********,  0.00000
  0.0968,   0.7742,   0.0000, ********, ********, ********, ********,  0.00000
  0.0968,   0.8065,   0.0000, ********, ********, ********, ********,  0.00000
  0.0968,   0.8387,   0.0000, ********, ********, ********, ********,  0.00000
  0.0968,   0.8710,   0.0000, ********, ********, ********, ********,  0.00000
  0.0968,   0.9032,   0.0000, ********, ********, ********, ********,  0.00000
  0.0968,   0.9355,   0.0000, ********, ********, ********, ********,  0.00000
  0.0968,   0.9677,   0.0000, ********, ********, ********, ********,  0.00000
  0.0968,   1.0000,   0.0000, ********,  0.00000,  0.00000,  0.00000,  0.00000
  0.1290,   0.0000,   0.0000, ********,  0.00000,  0.00000,  0.00000,  0.00000
  0.1290,   0.0323,   0.0000, ********, ********, ********, ********,  0.00000
  0.1290,   0.0645,   0.0000, ********, ********, ********, ********,  0.00000
  0.1290,   0.0968,   0.0000, ********, ********, ********, ********,  0.00000
  0.1290,   0.1290,   0.0000, ********, ********, ********, ********,  0.00000
  0.1290,   0.1613,   0.0000, ********, ********, ********, ********,  0.00000
  0.1290,   0.1935,   0.0000, ********, ********, ********, ********,  0.00000
  0.1290,   0.2258,   0.0000, ********, ********, ********, ********,  0.00000
  0.1290,   0.2581,   0.0000, ********, ********, ********, ********,  0.00000
  0.1290,   0.2903,   0.0000, ********, ********, ********, ********,  0.00000
  0.1290,   0.3226,   0.0000, ********, ********, ********, ********,  0.00000
  0.1290,   0.3548,   0.0000, ********, ********, ********, ********,  0.00000
  0.1290,   0.3871,   0.0000, ********, ********, ********, ********,  0.00000
  0.1290,   0.4194,   0.0000, ********, ********, ********, ********,  0.00000
  0.1290,   0.4516,   0.0000, ********, ********, ********, ********,  0.00000
  0.1290,   0.4839,   0.0000, ********, ********, ********, ********,  0.00000
  0.1290,   0.5161,   0.0000, ********, ********, ********, ********,  0.00000
  0.1290,   0.5484,   0.0000, ********, ********, ********, ********,  0.00000
  0.1290,   0.5806,   0.0000, ********, ********, ********, ********,  0.00000
  0.1290,   0.6129,   0.0000, ********, ********, ********, ********,  0.00000
  0.1290,   0.6452,   0.0000, ********, ********, ********, ********,  0.00000
  0.1290,   0.6774,   0.0000, ********, ********, ********, ********,  0.00000
  0.1290,   0.7097,   0.0000, ********, ********, ********, ********,  0.00000
  0.1290,   0.7419,   0.0000, ********, ********, ********, ********,  0.00000
  0.1290,   0.7742,   0.0000, ********, ********, ********, ********,  0.00000
  0.1290,   0.8065,   0.0000, ********, ********, ********, ********,  0.00000
  0.1290,   0.8387,   0.0000, ********, ********, ********, ********,  0.00000
  0.1290,   0.8710,   0.0000, ********, ********, ********, ********,  0.00000
  0.1290,   0.9032,   0.0000, ********, ********, ********, ********,  0.00000
  0.1290,   0.9355,   0.0000, ********, ********, ********, ********,  0.00000
  0.1290,   0.9677,   0.0000, ********, ********, ********, ********,  0.00000
  0.1290,   1.0000,   0.0000, ********,  0.00000,  0.00000,  0.00000,  0.00000
  0.1613,   0.0000,   0.0000, ********,  0.00000,  0.00000,  0.00000,  0.00000
  0.1613,   0.0323,   0.0000, ********, ********, ********, ********,  0.00000
  0.1613,   0.0645,   0.0000, ********, ********, ********, ********,  0.00000
  0.1613,   0.0968,   0.0000, ********, ********, ********, ********,  0.00000
  0.1613,   0.1290,   0.0000, ********, ********, ********, ********,  0.00000
  0.1613,   0.1613,   0.0000, ********, ********, ********, ********,  0.00000
  0.1613,   0.1935,   0.0000, ********, ********, ********, ********,  0.00000
  0.1613,   0.2258,   0.0000, ********, ********, ********, ********,  0.00000
  0.1613,   0.2581,   0.0000, ********, ********, ********, ********,  0.00000
  0.1613,   0.2903,   0.0000, ********, ********, ********, ********,  0.00000
  0.1613,   0.3226,   0.0000, ********, ********, ********, ********,  0.00000
  0.1613,   0.3548,   0.0000, ********, ********, ********, ********,  0.00000
  0.1613,   0.3871,   0.0000, ********, ********, ********, ********,  0.00000
  0.1613,   0.4194,   0.0000, ********, ********, ********, ********,  0.00000
  0.1613,   0.4516,   0.0000, ********, ********, ********, ********,  0.00000
  0.1613,   0.4839,   0.0000, ********, ********, ********, ********,  0.00000
  0.1613,   0.5161,   0.0000, ********, ********, ********, ********,  0.00000
  0.1613,   0.5484,   0.0000, ********, ********, ********, ********,  0.00000
  0.1613,   0.5806,   0.0000, ********, ********, ********, ********,  0.00000
  0.1613,   0.6129,   0.0000, ********, ********, ********, ********,  0.00000
  0.1613,   0.6452,   0.0000, ********, ********, ********, ********,  0.00000
  0.1613,   0.6774,   0.0000, ********, ********, ********, ********,  0.00000
  0.1613,   0.7097,   0.0000, ********, ********, ********, ********,  0.00000
  0.1613,   0.7419,   0.0000, ********, ********, ********, ********,  0.00000
  0.1613,   0.7742,   0.0000, ********, ********, ********, ********,  0.00000
  0.1613,   0.8065,   0.0000, ********, ********, ********, ********,  0.00000
  0.1613,   0.8387,   0.0000, ********, ********, ********, ********,  0.00000
  0.1613,   0.8710,   0.0000, ********, ********, ********, ********,  0.00000
  0.1613,   0.9032,   0.0000, ********, ********, ********, ********,  0.00000
  0.1613,   0.9355,   0.0000, ********, ********, ********, ********,  0.00000
  0.1613,   0.9677,   0.0000, ********, ********, ********, ********,  0.00000
  0.1613,   1.0000,   0.0000, ********,  0.00000,  0.00000,  0.00000,  0.00000
  0.1935,   0.0000,   0.0000, ********,  0.00000,  0.00000,  0.00000,  0.00000
  0.1935,   0.0323,   0.0000, ********, ********, ********, ********,  0.00000
  0.1935,   0.0645,   0.0000, ********, ********, ********, ********,  0.00000
  0.1935,   0.0968,   0.0000, ********, ********, ********, ********,  0.00000
  0.1935,   0.1290,   0.0000, ********, ********, ********, ********,  0.00000
  0.1935,   0.1613,   0.0000, ********, ********, ********, ********,  0.00000
  0.1935,   0.1935,   0.0000, ********, ********, ********, ********,  0.00000
  0.1935,   0.2258,   0.0000, ********, ********, ********, ********,  0.00000
  0.1935,   0.2581,   0.0000, ********, ********, ********, ********,  0.00000
  0.1935,   0.2903,   0.0000, ********, ********, ********, ********,  0.00000
  0.1935,   0.3226,   0.0000, ********, ********, ********, ********,  0.00000
  0.1935,   0.3548,   0.0000, ********, ********, ********, ********,  0.00000
  0.1935,   0.3871,   0.0000, ********, ********, ********, ********,  0.00000
  0.1935,   0.4194,   0.0000, ********, ********, ********, ********,  0.00000
  0.1935,   0.4516,   0.0000, ********, ********, ********, ********,  0.00000
  0.1935,   0.4839,   0.0000, ********, ********, ********, ********,  0.00000
  0.1935,   0.5161,   0.0000, ********, ********, ********, ********,  0.00000
  0.1935,   0.5484,   0.0000, ********, ********, ********, ********,  0.00000
  0.1935,   0.5806,   0.0000, ********, ********, ********, ********,  0.00000
  0.1935,   0.6129,   0.0000, ********, ********, ********, ********,  0.00000
  0.1935,   0.6452,   0.0000, ********, ********, ********, ********,  0.00000
  0.1935,   0.6774,   0.0000, ********, ********, ********, ********,  0.00000
  0.1935,   0.7097,   0.0000, ********, ********, ********, ********,  0.00000
  0.1935,   0.7419,   0.0000, ********, ********, ********, ********,  0.00000
  0.1935,   0.7742,   0.0000, ********, ********, ********, ********,  0.00000
  0.1935,   0.8065,   0.0000, ********, ********, ********, ********,  0.00000
  0.1935,   0.8387,   0.0000, ********, ********, ********, ********,  0.00000
  0.1935,   0.8710,   0.0000, ********, ********, ********, ********,  0.00000
  0.1935,   0.9032,   0.0000, ********, ********, ********, ********,  0.00000
  0.1935,   0.9355,   0.0000, ********, ********, ********, ********,  0.00000
  0.1935,   0.9677,   0.0000, ********, ********, ********, ********,  0.00000
  0.1935,   1.0000,   0.0000, ********,  0.00000,  0.00000,  0.00000,  0.00000
  0.2258,   0.0000,   0.0000, ********,  0.00000,  0.00000,  0.00000,  0.00000
  0.2258,   0.0323,   0.0000, ********, ********, ********, ********,  0.00000
  0.2258,   0.0645,   0.0000, ********, ********, ********, ********,  0.00000
  0.2258,   0.0968,   0.0000, ********, ********, ********, ********,  0.00000
  0.2258,   0.1290,   0.0000, ********, ********, ********, ********,  0.00000
  0.2258,   0.1613,   0.0000, ********, ********, ********, ********,  0.00000
  0.2258,   0.1935,   0.0000, ********, ********, ********, ********,  0.00000
  0.2258,   0.2258,   0.0000, ********, ********, ********, ********,  0.00000
  0.2258,   0.2581,   0.0000, ********, ********, ********, ********,  0.00000
  0.2258,   0.2903,   0.0000, ********, ********, ********, ********,  0.00000
  0.2258,   0.3226,   0.0000, ********, ********, ********, ********,  0.00000
  0.2258,   0.3548,   0.0000, ********, ********, ********, ********,  0.00000
  0.2258,   0.3871,   0.0000, ********, ********, ********, ********,  0.00000
  0.2258,   0.4194,   0.0000, ********, ********, ********, ********,  0.00000
  0.2258,   0.4516,   0.0000, ********, ********, ********, ********,  0.00000
  0.2258,   0.4839,   0.0000, ********, ********, ********, ********,  0.00000
  0.2258,   0.5161,   0.0000, ********, ********, ********, ********,  0.00000
  0.2258,   0.5484,   0.0000, ********, ********, ********, ********,  0.00000
  0.2258,   0.5806,   0.0000, ********, ********, ********, ********,  0.00000
  0.2258,   0.6129,   0.0000, ********, ********, ********, ********,  0.00000
  0.2258,   0.6452,   0.0000, ********, ********, ********, ********,  0.00000
  0.2258,   0.6774,   0.0000, ********, ********, ********, ********,  0.00000
  0.2258,   0.7097,   0.0000, ********, ********, ********, ********,  0.00000
  0.2258,   0.7419,   0.0000, ********, ********, ********, ********,  0.00000
  0.2258,   0.7742,   0.0000, ********, ********, ********, ********,  0.00000
  0.2258,   0.8065,   0.0000, ********, ********, ********, ********,  0.00000
  0.2258,   0.8387,   0.0000, ********, ********, ********, ********,  0.00000
  0.2258,   0.8710,   0.0000, ********, ********, ********, ********,  0.00000
  0.2258,   0.9032,   0.0000, ********, ********, ********, ********,  0.00000
  0.2258,   0.9355,   0.0000, ********, ********, ********, ********,  0.00000
  0.2258,   0.9677,   0.0000, ********, ********, ********, ********,  0.00000
  0.2258,   1.0000,   0.0000, ********,  0.00000,  0.00000,  0.00000,  0.00000
  0.2581,   0.0000,   0.0000, ********,  0.00000,  0.00000,  0.00000,  0.00000
  0.2581,   0.0323,   0.0000, ********, ********, ********, ********,  0.00000
  0.2581,   0.0645,   0.0000, ********, ********, ********, ********,  0.00000
  0.2581,   0.0968,   0.0000, ********, ********, ********, ********,  0.00000
  0.2581,   0.1290,   0.0000, ********, ********, ********, ********,  0.00000
  0.2581,   0.1613,   0.0000, ********, ********, ********, ********,  0.00000
  0.2581,   0.1935,   0.0000, ********, ********, ********, ********,  0.00000
  0.2581,   0.2258,   0.0000, ********, ********, ********, ********,  0.00000
  0.2581,   0.2581,   0.0000, ********, ********, ********, ********,  0.00000
  0.2581,   0.2903,   0.0000, ********, ********, ********, ********,  0.00000
  0.2581,   0.3226,   0.0000, ********, ********, ********, ********,  0.00000
  0.2581,   0.3548,   0.0000, ********, ********, ********, ********,  0.00000
  0.2581,   0.3871,   0.0000, ********, ********, ********, ********,  0.00000
  0.2581,   0.4194,   0.0000, ********, ********, ********, ********,  0.00000
  0.2581,   0.4516,   0.0000, ********, ********, ********, ********,  0.00000
  0.2581,   0.4839,   0.0000, ********, ********, ********, ********,  0.00000
  0.2581,   0.5161,   0.0000, ********, ********, ********, ********,  0.00000
  0.2581,   0.5484,   0.0000, ********, ********, ********, ********,  0.00000
  0.2581,   0.5806,   0.0000, ********, ********, ********, ********,  0.00000
  0.2581,   0.6129,   0.0000, ********, ********, ********, ********,  0.00000
  0.2581,   0.6452,   0.0000, ********, ********, ********, ********,  0.00000
  0.2581,   0.6774,   0.0000, ********, ********, ********, ********,  0.00000
  0.2581,   0.7097,   0.0000, ********, ********, ********, ********,  0.00000
  0.2581,   0.7419,   0.0000, ********, ********, ********, ********,  0.00000
  0.2581,   0.7742,   0.0000, ********, ********, ********, ********,  0.00000
  0.2581,   0.8065,   0.0000, ********, ********, ********, ********,  0.00000
  0.2581,   0.8387,   0.0000, ********, ********, ********, ********,  0.00000
  0.2581,   0.8710,   0.0000, ********, ********, ********, ********,  0.00000
  0.2581,   0.9032,   0.0000, ********, ********, ********, ********,  0.00000
  0.2581,   0.9355,   0.0000, ********, ********, ********, ********,  0.00000
  0.2581,   0.9677,   0.0000, ********, ********, ********, ********,  0.00000
  0.2581,   1.0000,   0.0000, ********,  0.00000,  0.00000,  0.00000,  0.00000
  0.2903,   0.0000,   0.0000, ********,  0.00000,  0.00000,  0.00000,  0.00000
  0.2903,   0.0323,   0.0000, ********, ********, ********, ********,  0.00000
  0.2903,   0.0645,   0.0000, ********, ********, ********, ********,  0.00000
  0.2903,   0.0968,   0.0000, ********, ********, ********, ********,  0.00000
  0.2903,   0.1290,   0.0000, ********, ********, ********, ********,  0.00000
  0.2903,   0.1613,   0.0000, ********, ********, ********, ********,  0.00000
  0.2903,   0.1935,   0.0000, ********, ********, ********, ********,  0.00000
  0.2903,   0.2258,   0.0000, ********, ********, ********, ********,  0.00000
  0.2903,   0.2581,   0.0000, ********, ********, ********, ********,  0.00000
  0.2903,   0.2903,   0.0000, ********, ********, ********, ********,  0.00000
  0.2903,   0.3226,   0.0000, ********, ********, ********, ********,  0.00000
  0.2903,   0.3548,   0.0000, ********, ********, ********, ********,  0.00000
  0.2903,   0.3871,   0.0000, ********, ********, ********, ********,  0.00000
  0.2903,   0.4194,   0.0000, ********, ********, ********, ********,  0.00000
  0.2903,   0.4516,   0.0000, ********, ********, ********, ********,  0.00000
  0.2903,   0.4839,   0.0000, ********, ********, ********, ********,  0.00000
  0.2903,   0.5161,   0.0000, ********, ********, ********, ********,  0.00000
  0.2903,   0.5484,   0.0000, ********, ********, ********, ********,  0.00000
  0.2903,   0.5806,   0.0000, ********, ********, ********, ********,  0.00000
  0.2903,   0.6129,   0.0000, ********, ********, ********, ********,  0.00000
  0.2903,   0.6452,   0.0000, ********, ********, ********, ********,  0.00000
  0.2903,   0.6774,   0.0000, ********, ********, ********, ********,  0.00000
  0.2903,   0.7097,   0.0000, ********, ********, ********, ********,  0.00000
  0.2903,   0.7419,   0.0000, ********, ********, ********, ********,  0.00000
  0.2903,   0.7742,   0.0000, ********, ********, ********, ********,  0.00000
  0.2903,   0.8065,   0.0000, ********, ********, ********, ********,  0.00000
  0.2903,   0.8387,   0.0000, ********, ********, ********, ********,  0.00000
  0.2903,   0.8710,   0.0000, ********, ********, ********, ********,  0.00000
  0.2903,   0.9032,   0.0000, ********, ********, ********, ********,  0.00000
  0.2903,   0.9355,   0.0000, ********, ********, ********, ********,  0.00000
  0.2903,   0.9677,   0.0000, ********, ********, ********, ********,  0.00000
  0.2903,   1.0000,   0.0000, ********,  0.00000,  0.00000,  0.00000,  0.00000
  0.3226,   0.0000,   0.0000, ********,  0.00000,  0.00000,  0.00000,  0.00000
  0.3226,   0.0323,   0.0000, ********, ********, ********, ********,  0.00000
  0.3226,   0.0645,   0.0000, ********, ********, ********, ********,  0.00000
  0.3226,   0.0968,   0.0000, ********, ********, ********, ********,  0.00000
  0.3226,   0.1290,   0.0000, ********, ********, ********, ********,  0.00000
  0.3226,   0.1613,   0.0000, ********, ********, ********, ********,  0.00000
  0.3226,   0.1935,   0.0000, ********, ********, ********, ********,  0.00000
  0.3226,   0.2258,   0.0000, ********, ********, ********, ********,  0.00000
  0.3226,   0.2581,   0.0000, ********, ********, ********, ********,  0.00000
  0.3226,   0.2903,   0.0000, ********, ********, ********, ********,  0.00000
  0.3226,   0.3226,   0.0000, ********, ********, ********, ********,  0.00000
  0.3226,   0.3548,   0.0000, ********, ********, ********, ********,  0.00000
  0.3226,   0.3871,   0.0000, ********, ********, ********, ********,  0.00000
  0.3226,   0.4194,   0.0000, ********, ********, ********, ********,  0.00000
  0.3226,   0.4516,   0.0000, ********, ********, ********, ********,  0.00000
  0.3226,   0.4839,   0.0000, ********, ********, ********, ********,  0.00000
  0.3226,   0.5161,   0.0000, ********, ********, ********, ********,  0.00000
  0.3226,   0.5484,   0.0000, ********, ********, ********, ********,  0.00000
  0.3226,   0.5806,   0.0000, ********, ********, ********, ********,  0.00000
  0.3226,   0.6129,   0.0000, ********, ********, ********, ********,  0.00000
  0.3226,   0.6452,   0.0000, ********, ********, ********, ********,  0.00000
  0.3226,   0.6774,   0.0000, ********, ********, ********, ********,  0.00000
  0.3226,   0.7097,   0.0000, ********, ********, ********, ********,  0.00000
  0.3226,   0.7419,   0.0000, ********, ********, ********, ********,  0.00000
  0.3226,   0.7742,   0.0000, ********, ********, ********, ********,  0.00000
  0.3226,   0.8065,   0.0000, ********, ********, ********, ********,  0.00000
  0.3226,   0.8387,   0.0000, ********, ********, ********, ********,  0.00000
  0.3226,   0.8710,   0.0000, ********, ********, ********, ********,  0.00000
  0.3226,   0.9032,   0.0000, ********, ********, ********, ********,  0.00000
  0.3226,   0.9355,   0.0000, ********, ********, ********, ********,  0.00000
  0.3226,   0.9677,   0.0000, ********, ********, ********, ********,  0.00000
  0.3226,   1.0000,   0.0000, ********,  0.00000,  0.00000,  0.00000,  0.00000
  0.3548,   0.0000,   0.0000, ********,  0.00000,  0.00000,  0.00000,  0.00000
  0.3548,   0.0323,   0.0000, ********, ********, ********, ********,  0.00000
  0.3548,   0.0645,   0.0000, ********, ********, ********, ********,  0.00000
  0.3548,   0.0968,   0.0000, ********, ********, ********, ********,  0.00000
  0.3548,   0.1290,   0.0000, ********, ********, ********, ********,  0.00000
  0.3548,   0.1613,   0.0000, ********, ********, ********, ********,  0.00000
  0.3548,   0.1935,   0.0000, ********, ********, ********, ********,  0.00000
  0.3548,   0.2258,   0.0000, ********, ********, ********, ********,  0.00000
  0.3548,   0.2581,   0.0000, ********, ********, ********, ********,  0.00000
  0.3548,   0.2903,   0.0000, ********, ********, ********, ********,  0.00000
  0.3548,   0.3226,   0.0000, ********, ********, ********, ********,  0.00000
  0.3548,   0.3548,   0.0000, ********, ********, ********, ********,  0.00000
  0.3548,   0.3871,   0.0000, ********, ********, ********, ********,  0.00000
  0.3548,   0.4194,   0.0000, ********, ********, ********, ********,  0.00000
  0.3548,   0.4516,   0.0000, ********, ********, ********, ********,  0.00000
  0.3548,   0.4839,   0.0000, ********, ********, ********, ********,  0.00000
  0.3548,   0.5161,   0.0000, ********, ********, ********, ********,  0.00000
  0.3548,   0.5484,   0.0000, ********, ********, ********, ********,  0.00000
  0.3548,   0.5806,   0.0000, ********, ********, ********, ********,  0.00000
  0.3548,   0.6129,   0.0000, ********, ********, ********, ********,  0.00000
  0.3548,   0.6452,   0.0000, ********, ********, ********, ********,  0.00000
  0.3548,   0.6774,   0.0000, ********, ********, ********, ********,  0.00000
  0.3548,   0.7097,   0.0000, ********, ********, ********, ********,  0.00000
  0.3548,   0.7419,   0.0000, ********, ********, ********, ********,  0.00000
  0.3548,   0.7742,   0.0000, ********, ********, ********, ********,  0.00000
  0.3548,   0.8065,   0.0000, ********, ********, ********, ********,  0.00000
  0.3548,   0.8387,   0.0000, ********, ********, ********, ********,  0.00000
  0.3548,   0.8710,   0.0000, ********, ********, ********, ********,  0.00000
  0.3548,   0.9032,   0.0000, ********, ********, ********, ********,  0.00000
  0.3548,   0.9355,   0.0000, ********, ********, ********, ********,  0.00000
  0.3548,   0.9677,   0.0000, ********, ********, ********, ********,  0.00000
  0.3548,   1.0000,   0.0000, ********,  0.00000,  0.00000,  0.00000,  0.00000
  0.3871,   0.0000,   0.0000, ********,  0.00000,  0.00000,  0.00000,  0.00000
  0.3871,   0.0323,   0.0000, ********, ********, ********, ********,  0.00000
  0.3871,   0.0645,   0.0000, ********, ********, ********, ********,  0.00000
  0.3871,   0.0968,   0.0000, ********, ********, ********, ********,  0.00000
  0.3871,   0.1290,   0.0000, ********, ********, ********, ********,  0.00000
  0.3871,   0.1613,   0.0000, ********, ********, ********, ********,  0.00000
  0.3871,   0.1935,   0.0000, ********, ********, ********, ********,  0.00000
  0.3871,   0.2258,   0.0000, ********, ********, ********, ********,  0.00000
  0.3871,   0.2581,   0.0000, ********, ********, ********, ********,  0.00000
  0.3871,   0.2903,   0.0000, ********, ********, ********, ********,  0.00000
  0.3871,   0.3226,   0.0000, ********, ********, ********, ********,  0.00000
  0.3871,   0.3548,   0.0000, ********, ********, ********, ********,  0.00000
  0.3871,   0.3871,   0.0000, ********, ********, ********, ********,  0.00000
  0.3871,   0.4194,   0.0000, ********, ********, ********, ********,  0.00000
  0.3871,   0.4516,   0.0000, ********, ********, ********, ********,  0.00000
  0.3871,   0.4839,   0.0000, ********, ********, ********, ********,  0.00000
  0.3871,   0.5161,   0.0000, ********, ********, ********, ********,  0.00000
  0.3871,   0.5484,   0.0000, ********, ********, ********, ********,  0.00000
  0.3871,   0.5806,   0.0000, ********, ********, ********, ********,  0.00000
  0.3871,   0.6129,   0.0000, ********, ********, ********, ********,  0.00000
  0.3871,   0.6452,   0.0000, ********, ********, ********, ********,  0.00000
  0.3871,   0.6774,   0.0000, ********, ********, ********, ********,  0.00000
  0.3871,   0.7097,   0.0000, ********, ********, ********, ********,  0.00000
  0.3871,   0.7419,   0.0000, ********, ********, ********, ********,  0.00000
  0.3871,   0.7742,   0.0000, ********, ********, ********, ********,  0.00000
  0.3871,   0.8065,   0.0000, ********, ********, ********, ********,  0.00000
  0.3871,   0.8387,   0.0000, ********, ********, ********, ********,  0.00000
  0.3871,   0.8710,   0.0000, ********, ********, ********, ********,  0.00000
  0.3871,   0.9032,   0.0000, ********, ********, ********, ********,  0.00000
  0.3871,   0.9355,   0.0000, ********, ********, ********, ********,  0.00000
  0.3871,   0.9677,   0.0000, ********, ********, ********, ********,  0.00000
  0.3871,   1.0000,   0.0000, ********,  0.00000,  0.00000,  0.00000,  0.00000
  0.4194,   0.0000,   0.0000, ********,  0.00000,  0.00000,  0.00000,  0.00000
  0.4194,   0.0323,   0.0000, ********, ********, ********, ********,  0.00000
  0.4194,   0.0645,   0.0000, ********, ********, ********, ********,  0.00000
  0.4194,   0.0968,   0.0000, ********, ********, ********, ********,  0.00000
  0.4194,   0.1290,   0.0000, ********, ********, ********, ********,  0.00000
  0.4194,   0.1613,   0.0000, ********, ********, ********, ********,  0.00000
  0.4194,   0.1935,   0.0000, ********, ********, ********, ********,  0.00000
  0.4194,   0.2258,   0.0000, ********, ********, ********, ********,  0.00000
  0.4194,   0.2581,   0.0000, ********, ********, ********, ********,  0.00000
  0.4194,   0.2903,   0.0000, ********, ********, ********, ********,  0.00000
  0.4194,   0.3226,   0.0000, ********, ********, ********, ********,  0.00000
  0.4194,   0.3548,   0.0000, ********, ********, ********, ********,  0.00000
  0.4194,   0.3871,   0.0000, ********, ********, ********, ********,  0.00000
  0.4194,   0.4194,   0.0000, ********, ********, ********, ********,  0.00000
  0.4194,   0.4516,   0.0000, ********, ********, ********, ********,  0.00000
  0.4194,   0.4839,   0.0000, ********, ********, ********, ********,  0.00000
  0.4194,   0.5161,   0.0000, ********, ********, ********, ********,  0.00000
  0.4194,   0.5484,   0.0000, ********, ********, ********, ********,  0.00000
  0.4194,   0.5806,   0.0000, ********, ********, ********, ********,  0.00000
  0.4194,   0.6129,   0.0000, ********, ********, ********, ********,  0.00000
  0.4194,   0.6452,   0.0000, ********, ********, ********, ********,  0.00000
  0.4194,   0.6774,   0.0000, ********, ********, ********, ********,  0.00000
  0.4194,   0.7097,   0.0000, ********, ********, ********, ********,  0.00000
  0.4194,   0.7419,   0.0000, ********, ********, ********, ********,  0.00000
  0.4194,   0.7742,   0.0000, ********, ********, ********, ********,  0.00000
  0.4194,   0.8065,   0.0000, ********, ********, ********, ********,  0.00000
  0.4194,   0.8387,   0.0000, ********, ********, ********, ********,  0.00000
  0.4194,   0.8710,   0.0000, ********, ********, ********, ********,  0.00000
  0.4194,   0.9032,   0.0000, ********, ********, ********, ********,  0.00000
  0.4194,   0.9355,   0.0000, ********, ********, ********, ********,  0.00000
  0.4194,   0.9677,   0.0000, ********, ********, ********, ********,  0.00000
  0.4194,   1.0000,   0.0000, ********,  0.00000,  0.00000,  0.00000,  0.00000
  0.4516,   0.0000,   0.0000, ********,  0.00000,  0.00000,  0.00000,  0.00000
  0.4516,   0.0323,   0.0000, ********, ********, ********, ********,  0.00000
  0.4516,   0.0645,   0.0000, ********, ********, ********, ********,  0.00000
  0.4516,   0.0968,   0.0000, ********, ********, ********, ********,  0.00000
  0.4516,   0.1290,   0.0000, ********, ********, ********, ********,  0.00000
  0.4516,   0.1613,   0.0000, ********, ********, ********, ********,  0.00000
  0.4516,   0.1935,   0.0000, ********, ********, ********, ********,  0.00000
  0.4516,   0.2258,   0.0000, ********, ********, ********, ********,  0.00000
  0.4516,   0.2581,   0.0000, ********, ********, ********, ********,  0.00000
  0.4516,   0.2903,   0.0000, ********, ********, ********, ********,  0.00000
  0.4516,   0.3226,   0.0000, ********, ********, ********, ********,  0.00000
